Group No,Group Name,Name,Sub Name,Repeater Call Sign,Gateway Call Sign,Frequency,Dup,Offset,Mode,TONE,Repeater Tone,RPT1USE,Position,Latitude,Longitude,UTC Offset
23,USA West,Los Gatos-Castl,Californ,K6FB,,145.450000,DUP-,0.600000,FM,TONE,100.0Hz,YES,Approximate,37.230000,-122.090000,0:00
23,USA West,Madera,Californ,KD6FW,,146.700000,DUP-,0.600000,FM,TONE,141.3Hz,YES,Approximate,36.970000,-120.060000,0:00
23,USA West,Malibu,Californ,KD4PAP B,KD4PAP G,445.855000,DUP-,5.000000,DV,OFF,88.5Hz,YES,Approximate,33.820000,-118.030000,+4:30
23,USA West,Malibu,California ,KJ6BWR B,KJ6BWR G,445.855,DUP-,5,DV,OFF,82.5Hz,Yes,Approximate,33.82,-118.03,-8:00
23,USA West,Manteca,Californ,KF6NQR,,145.310000,DUP-,0.600000,FM,TONE,118.8Hz,YES,Approximate,37.800000,-121.210000,0:00
23,USA West,Manteca-Water T,Californ,K6MAN,,146.985000,DUP-,0.600000,FM,TSQL,100.0Hz,YES,Approximate,37.800000,-121.210000,0:00
23,USA West,Maple Valley,Washington,KF7NPL B,KF7NPL G,442.675,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,47.39,-122.06,-8:00
23,USA West,Mariposa,Californ,W6HHD,,145.130000,DUP-,0.600000,FM,OFF,88.5Hz,YES,Approximate,37.540000,-120.060000,0:00
23,USA West,Mariposa-Mt Bu,Californ,W6PPM,,146.745000,DUP-,0.600000,FM,TONE,146.2Hz,YES,Approximate,37.560000,-120.070000,0:00
23,USA West,Mariposa-Mt Bul,Californ,W6BXN,,147.030000,DUP+,0.600000,FM,TSQL,100.0Hz,YES,Approximate,37.510000,-120.040000,0:00
23,USA West,Meadow Lakes,Californ,N6IB,,147.390000,DUP+,0.600000,FM,TSQL,141.3Hz,YES,Approximate,37.080000,-119.430000,0:00
23,USA West,Medford,Oregon,KE7MVI B,KE7MVI G,443.775,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,42.3,-122.75,-8:00
23,USA West,Medford,Oregon,KG7FOJ B,KG7FOJ G,444.65,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,42.31,-122.83,-8:00
23,USA West,Medford,Oregon,KG7FOJ C,KG7FOJ G,146.61,DUP-,0.6,DV,OFF,82.5Hz,Yes,Approximate,42.31,-122.83,-8:00
23,USA West,Mesa,Arizona ,KE7JFH B,KE7JFH G,445.975,DUP-,5,DV,OFF,82.5Hz,Yes,Approximate,33.43,-111.82,-7:00
23,USA West,Mesa,Arizona ,KE7JFH C,KE7JFH G,145.125,DUP-,0.6,DV,OFF,82.5Hz,Yes,Approximate,33.43,-111.82,-7:00
23,USA West,Middletown,Californ,AC6VJ,,145.390000,DUP-,0.600000,FM,TONE,88.5Hz,YES,Approximate,38.760000,-122.610000,0:00
23,USA West,Mill Valley-Mt,Californ,K6GWE,,146.700000,DUP-,0.600000,FM,TONE,179.9Hz,YES,Approximate,37.930000,-122.590000,0:00
23,USA West,Milpitas,Californ,N6QDY,,147.945000,DUP-,0.600000,FM,TONE,77.0Hz,YES,Approximate,37.430000,-121.900000,0:00
23,USA West,Milpitas,Californ,W6MLP,,145.430000,DUP-,0.600000,FM,TONE,85.4Hz,YES,Approximate,37.430000,-121.900000,0:00
23,USA West,Modesto-Double,Californ,WD6EJF,,145.110000,DUP-,0.600000,FM,TSQL,136.5Hz,YES,Approximate,37.650000,-121.000000,0:00
23,USA West,Modesto-Memoria,Californ,WA6OYF,,146.355000,DUP+,0.600000,FM,TSQL,156.7Hz,YES,Approximate,37.670000,-120.970000,0:00
23,USA West,Monrovia,California ,W9WDX  B,W9WDX  G,446.86,DUP-,5,DV,OFF,82.5Hz,Yes,Approximate,34.16,-117.99,-8:00
23,USA West,Morgan Hill,Californ,K7DAA,,147.330000,DUP+,0.600000,FM,TONE,103.5Hz,YES,Approximate,37.170000,-121.620000,0:00
23,USA West,Morgan Hill,Californ,W6GGF,,147.825000,DUP-,0.600000,FM,TONE,100.0Hz,YES,Approximate,37.140000,-121.650000,0:00
23,USA West,Morgan,Utah,KM7ARC B,KM7ARC G,447.962500,DUP-,5.000000,DV,OFF,88.5Hz,YES,Approximate,41.080000,-111.580000,--:--
23,USA West,Morgan,Utah,KM7ARC C,KM7ARC G,145.162500,DUP-,0.600000,DV,OFF,88.5Hz,YES,Approximate,41.080000,-111.580000,--:--
23,USA West,Mountain View-E,Californ,W6ASH,,145.270000,DUP-,0.600000,FM,TONE,100.0Hz,YES,Approximate,37.370000,-122.080000,0:00
23,USA West,Mt Hebo,Oregon,W7GC   C,W7GC   G,147.39,DUP+,0.6,DV,OFF,82.5Hz,Yes,Approximate,45.22,-123.75,-8:00
23,USA West,Mt Shasta City,Californ,W6BML,,146.880000,DUP-,0.600000,FM,TONE,123.0Hz,YES,Approximate,41.320000,-122.300000,0:00
23,USA West,Mt. Bullion,California ,W6HHD  B,W6HHD  G,444.8,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,37.54,-120.06,-8:00
23,USA West,Mt. Bullion,California ,W6HHD  C,W6HHD  G,145.13,DUP-,0.6,DV,OFF,82.5Hz,Yes,Approximate,37.54,-120.06,-8:00
23,USA West,Mt. Shasta,California ,W6BML  B,W6BML  G,441.275,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,41.32,-122.3,-8:00
23,USA West,Napa,Californ,N6TKW,,146.655000,DUP-,0.600000,FM,TONE,88.5Hz,YES,Approximate,38.300000,-122.280000,0:00
23,USA West,Napa,Californ,W6BYS,,146.820000,DUP-,0.600000,FM,TONE,151.4Hz,YES,Approximate,38.300000,-122.280000,0:00
23,USA West,Napa,California ,W6CO   B,W6CO   G,440.05,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,38.39,-122.4,-8:00
23,USA West,Napa-Mt St Hele,Californ,W6CO,,147.180000,DUP+,0.600000,FM,TONE,151.4Hz,YES,Approximate,38.670000,-122.630000,0:00
23,USA West,Nevada City,Californ,KG6TZT,,145.310000,DUP-,0.600000,FM,TONE,151.4Hz,YES,Approximate,39.270000,-121.010000,0:00
23,USA West,Newark,Californ,KI6AOZ,,146.085000,DUP+,0.600000,FM,TONE,114.8Hz,YES,Approximate,37.530000,-122.030000,0:00
23,USA West,Newbury Park,Californ,N6JMI,,146.670000,DUP-,0.600000,FM,TONE,127.3Hz,YES,Approximate,34.190000,-118.910000,0:00
23,USA West,Newcastle,Washington,W7RNK  B,W7RNK  G,441.2125,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,47.54,-122.17,-8:00
23,USA West,North Bend,Washington,WA7VC  B,WA7VC  G,440.0125,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,47.47,-121.68,-8:00
23,USA West,Novato-Hamilton,Californ,K6BW,,146.775000,DUP-,0.600000,FM,TONE,110.9Hz,YES,Approximate,38.060000,-122.500000,0:00
23,USA West,Oak Flat-Kern C,Californ,KK6AC,,145.190000,DUP-,0.600000,FM,TONE,141.3Hz,YES,Approximate,35.340000,-118.570000,0:00
23,USA West,Oakhurst-Deadwo,Californ,W6WGZ,,147.180000,DUP+,0.600000,FM,TSQL,146.2Hz,YES,Approximate,37.320000,-119.680000,0:00
23,USA West,Oakland,Californ,W6BUR,,146.670000,DUP-,0.600000,FM,TONE,85.4Hz,YES,Approximate,37.810000,-122.270000,0:00
23,USA West,Oakland,Californ,W6UUU,,144.950000,DUP+,2.500000,FM,OFF,88.5Hz,YES,Approximate,37.810000,-122.270000,0:00
23,USA West,Oakland,Californ,WB6NDJ,,146.880000,DUP-,0.600000,FM,TONE,77.0Hz,YES,Approximate,37.810000,-122.270000,0:00
23,USA West,Oakland-Grizzly,Californ,K6LNK,,146.850000,DUP-,0.600000,FM,TONE,162.2Hz,YES,Approximate,37.880000,-122.220000,0:00
23,USA West,Ojai-Black Moun,Californ,N6FL,,145.400000,DUP-,0.600000,FM,TONE,114.8Hz,YES,Approximate,34.440000,-119.220000,0:00
23,USA West,Oro Valley,Arizona ,W0HF   B,W0HF   G,445.8,DUP-,5,DV,OFF,82.5Hz,Yes,Approximate,32.41,-110.99,-7:00
23,USA West,Oro Valley,Arizona,W7AI   B,W7AI   G,445.800000,DUP-,5.000000,DV,OFF,88.5Hz,YES,Approximate,32.230000,-111.040000,--:--
23,USA West,Oroville,California ,KJ6LVV B,KJ6LVV G,444.275,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,39.54,-121.45,-8:00
23,USA West,Oxnard-Near Oxn,Californ,WB6YQN,,146.970000,DUP-,0.600000,FM,TSQL,127.3Hz,YES,Approximate,34.180000,-119.210000,0:00
23,USA West,Pacifica-North,Californ,WA6TOW,,146.925000,DUP-,0.600000,FM,TONE,114.8Hz,YES,Approximate,37.570000,-122.470000,0:00
23,USA West,Pahrump,Nevada,ND7M   C,ND7M   G,147.360000,DUP+,0.600000,DV,OFF,88.5Hz,YES,Approximate,36.230000,-116.060000,--:--
23,USA West,Palm Springs,California ,K6IFR  B,K6IFR  G,447.14,DUP-,5,DV,OFF,82.5Hz,Yes,Approximate,33.87,-116.43,-8:00
23,USA West,Palo Alto-Black,Californ,W6TI,,147.360000,DUP+,0.600000,FM,TONE,110.9Hz,YES,Approximate,37.320000,-122.140000,0:00
23,USA West,Palomar Mtn.,California ,KI6MGN B,KI6MGN G,445.86,DUP-,5,DV,OFF,82.5Hz,Yes,Approximate,33.32,-116.86,-8:00
23,USA West,Palomar Mtn.,California ,KI6MGN C,KI6MGN G,145.585,DUP-,0.6,DV,OFF,82.5Hz,Yes,Approximate,33.32,-116.86,-8:00
23,USA West,Paradise,Utah,KF7VJO B,KF7VJO G,447.95,DUP-,5,DV,OFF,82.5Hz,Yes,Approximate,41.58,-111.83,-7:00
23,USA West,Paso Robles,Californ,KK6ATA,,146.980000,DUP-,0.600000,FM,TONE,127.3Hz,YES,Approximate,35.760000,-120.690000,0:00
23,USA West,Paso Robles,Californ,W6PRB,,147.060000,DUP+,0.600000,FM,TONE,127.3Hz,YES,Approximate,35.620000,-120.670000,0:00
23,USA West,Pebble Beach-Hu,Californ,K6LY,,146.970000,DUP-,0.600000,FM,TONE,94.8Hz,YES,Approximate,36.520000,-121.910000,0:00
23,USA West,Pescadero,Californ,KE6MNJ,,146.625000,DUP-,0.600000,FM,TONE,114.8Hz,YES,Approximate,37.260000,-122.380000,0:00
23,USA West,Petaluma,Californ,WB6TMS,,146.910000,DUP-,0.600000,FM,TONE,88.5Hz,YES,Approximate,38.240000,-122.630000,0:00
23,USA West,Phoenix,Arizona ,W7MOT  B,W7MOT  G,440.8125,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,33.58,-112.57,-7:00
23,USA West,Phoenix,Arizona ,W7MOT  C,W7MOT  G,145.135,DUP-,0.6,DV,OFF,82.5Hz,Yes,Approximate,33.58,-112.57,-7:00
23,USA West,Pine Grove-Moun,Californ,K6ARC,,146.835000,DUP-,0.600000,FM,TONE,100.0Hz,YES,Approximate,38.400000,-120.650000,0:00
23,USA West,Pinecrest,Californ,K6TUO,,147.975000,DUP-,0.600000,FM,TSQL,100.0Hz,YES,Approximate,38.190000,-119.990000,0:00
23,USA West,Placerville,Californ,KA6GWY,,146.805000,DUP-,0.600000,FM,TONE,123.0Hz,YES,Approximate,38.730000,-120.790000,0:00
23,USA West,Plains,Montana,W1KGK  B,W1KGK  G,146.880000,DUP-,0.600000,DV,OFF,88.5Hz,YES,Approximate,47.030000,-113.590000,--:--
23,USA West,Pleasanton,Californ,W6SRR,,147.045000,DUP+,0.600000,FM,TSQL,94.8Hz,YES,Approximate,37.630000,-121.920000,0:00
23,USA West,Point Sur-Light,Californ,KI6PAU,,146.940000,DUP-,0.600000,FM,TSQL,94.8Hz,YES,Approximate,36.310000,-121.900000,0:00
23,USA West,Pollock Pines,Californ,WA6BTH,,146.865000,DUP-,0.600000,FM,TONE,146.2Hz,YES,Approximate,38.770000,-120.580000,0:00
23,USA West,Pomona,Californ,KC6ACS B,KC6ACS G,446.160000,DUP-,5.000000,DV,OFF,88.5Hz,YES,Approximate,34.060000,-117.800000,--:--
23,USA West,Pomona,Californ,KM6KUO B,KM6KUO G,446.160000,DUP-,5.000000,DV,OFF,88.5Hz,YES,Approximate,34.060000,-117.800000,--:--
23,USA West,Porterville-Blu,Californ,KE6WDX,,145.310000,DUP-,0.600000,FM,TONE,100.0Hz,YES,Approximate,36.300000,-118.840000,0:00
23,USA West,Portola Valley,Californ,WB5NVN,,146.085000,DUP+,0.600000,FM,TSQL,100.0Hz,YES,Approximate,37.390000,-122.230000,0:00
23,USA West,Price,Utah,K7YI   B,K7YI   G,448.075,DUP-,5,DV,OFF,82.5Hz,Yes,Approximate,39.19,-110.6,-7:00
23,USA West,Prunedale,Californ,W6OPI,,146.910000,DUP-,0.600000,FM,TONE,94.8Hz,YES,Approximate,36.780000,-121.660000,0:00
23,USA West,Red Bluff,Californ,KF6KDD,,145.450000,DUP-,0.600000,FM,TONE,88.5Hz,YES,Approximate,40.180000,-122.230000,0:00
23,USA West,Redding,Californ,KE6CHO,,145.110000,DUP-,0.600000,FM,TSQL,94.8Hz,YES,Approximate,40.660000,-122.520000,0:00
23,USA West,Redding-Bully C,Californ,N4SMF,,146.925000,DUP-,0.600000,FM,TONE,85.4Hz,YES,Approximate,40.560000,-122.760000,0:00
23,USA West,Redwood City,Californ,KC6ULT,,146.865000,DUP-,0.600000,FM,TONE,114.8Hz,YES,Approximate,37.490000,-122.230000,0:00
23,USA West,Reno,Nevada,N7NDS  B,N7NDS  G,444.625,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,39.31,-119.66,-7:00
23,USA West,Reno,Nevada,N7NDS  C,N7NDS  G,145.175,DUP-,0.6,DV,OFF,82.5Hz,Yes,Approximate,39.31,-119.66,-7:00
23,USA West,Ridgecrest,Californ,K6RFO,,147.210000,DUP+,0.600000,FM,OFF,88.5Hz,YES,Approximate,35.630000,-117.670000,0:00
23,USA West,Ridgecrest-El P,Californ,WI6RE,,147.975000,DUP-,0.600000,FM,TONE,100.0Hz,YES,Approximate,35.650000,-117.810000,0:00
23,USA West,Riverton,Wyoming,N8CZI  B,N8CZI  G,443.575,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,43.03,-108.39,-7:00
23,USA West,Rock Springs,Wyoming,KI7BER B,KI7BER G,449.475,DUP-,5,DV,OFF,82.5Hz,Yes,Approximate,41.38,-109.15,-7:00
23,USA West,Roseville,Californ,KD6PDD,,147.315000,DUP+,0.600000,FM,TONE,162.2Hz,YES,Approximate,38.760000,-121.280000,0:00
23,USA West,Sacramento,Californ,AB6OP,,146.985000,DUP-,0.600000,FM,TONE,94.8Hz,YES,Approximate,38.590000,-121.490000,0:00
23,USA West,Sacramento,Californ,KC6MHT,,145.230000,DUP-,0.600000,FM,TONE,162.2Hz,YES,Approximate,38.590000,-121.490000,0:00
23,USA West,Sacramento,Californ,KF6SQL,,147.120000,DUP+,0.600000,FM,TONE,162.2Hz,YES,Approximate,38.590000,-121.490000,0:00
23,USA West,Sacramento-Fols,Californ,K6IS,,145.190000,DUP-,0.600000,FM,TONE,162.2Hz,YES,Approximate,38.710000,-121.150000,0:00
23,USA West,Sacramento-KOVR,Californ,K6DTV,,147.390000,DUP+,0.600000,FM,TSQL,146.2Hz,YES,Approximate,38.240000,-121.500000,0:00
23,USA West,Saint George,Utah,KF7YIX B,KF7YIX G,447.95,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,37.12,-113.57,-7:00
23,USA West,Saint George,Utah,KF7YIX C,KF7YIX G,145.15,DUP+,0.6,DV,OFF,82.5Hz,Yes,Approximate,37.12,-113.57,-7:00
23,USA West,Salida,Colorado ,KD0QPG B,KD0QPG G,446.975,DUP-,5,DV,OFF,82.5Hz,Yes,Approximate,38.46,-106.01,-7:00
23,USA West,Salinas,Californ,KC6UDC,,146.085000,DUP+,0.600000,FM,TONE,100.0Hz,YES,Approximate,36.680000,-121.650000,0:00
23,USA West,Salinas,Californ,W6RTF,,145.490000,DUP-,0.600000,FM,TSQL,100.0Hz,YES,Approximate,36.760000,-121.500000,0:00
23,USA West,Salinas-Fremont,Californ,K6JE,,145.470000,DUP-,0.600000,FM,TSQL,94.8Hz,YES,Approximate,36.760000,-121.500000,0:00
23,USA West,Salt Lake City,Utah,KF6RAL B,KF6RAL G,448.075,DUP-,5,DV,OFF,82.5Hz,Yes,Approximate,40.4,-112.12,-7:00
23,USA West,Salt Lake City,Utah,KF6RAL C,KF6RAL G,145.125,DUP-,0.6,DV,OFF,82.5Hz,Yes,Approximate,40.4,-112.12,-7:00
23,USA West,San Ardo-Willia,Californ,W6FM,,146.730000,DUP-,0.600000,FM,TONE,127.3Hz,YES,Approximate,35.960000,-121.000000,0:00
23,USA West,San Bernardino,Californ,KI6WZX C,KI6WZX G,147.550000,DUP-,2.555000,DV,OFF,88.5Hz,YES,Approximate,34.200000,-117.040000,--:--
23,USA West,San Bernardino,California ,KI6WZX B,KI6WZX G,446.34,DUP-,5,DV,OFF,82.5Hz,Yes,Approximate,34.2,-117.04,-8:00
23,USA West,San Bruno,Californ,AH6KD,,145.012500,DUP+,2.500000,FM,OFF,88.5Hz,YES,Approximate,37.640000,-122.410000,0:00
23,USA West,San Diego,California ,KI6KQU B,KI6KQU G,447.845,DUP-,5,DV,OFF,82.5Hz,Yes,Approximate,33.01,-116.97,-8:00
23,USA West,San Diego,California ,KW6HRO B,KW6HRO G,446.98,DUP-,5,DV,OFF,82.5Hz,Yes,Approximate,32.6,-116.84,-8:00
23,USA West,San Francisco,Californ,W6TP,,146.790000,DUP-,0.600000,FM,TONE,114.8Hz,YES,Approximate,37.780000,-122.410000,0:00
23,USA West,San Francisco-S,Californ,W6PW,,145.150000,DUP-,0.600000,FM,OFF,88.5Hz,YES,Approximate,37.760000,-122.450000,0:00
23,USA West,San Jose,Californ,KE6MON,,146.355000,DUP+,0.600000,FM,TONE,123.0Hz,YES,Approximate,37.340000,-121.890000,0:00
23,USA West,San Jose,Californ,W6OTX,,144.962500,DUP+,2.500000,FM,OFF,88.5Hz,YES,Approximate,37.340000,-121.880000,0:00
23,USA West,San Jose,Californ,WA6TEM,,147.855000,DUP-,0.600000,FM,TONE,100.0Hz,YES,Approximate,37.340000,-121.890000,0:00
23,USA West,San Jose,California ,WW6BAY B,WW6BAY G,444.075,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,37.3,-122.1,-8:00
23,USA West,San Jose-Good S,Californ,W6PIY,,147.390000,DUP+,0.600000,FM,TONE,151.4Hz,YES,Approximate,37.260000,-121.940000,0:00
23,USA West,San Juan Island,Washington,N7JN   B,N7JN   G,442.465,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,48.59,-123.07,-8:00
23,USA West,San Juan Island,Washington,N7JN   C,N7JN   G,146.45,DUP+,1,DV,OFF,82.5Hz,Yes,Approximate,48.59,-123.07,-8:00
23,USA West,San Leandro,Californ,W6RGG,,147.240000,DUP+,0.600000,FM,TONE,107.2Hz,YES,Approximate,37.730000,-122.150000,0:00
23,USA West,San Luis Obispo-,Californ,W6BHZ,,146.760000,DUP-,0.600000,FM,TSQL,91.5Hz,YES,Approximate,35.310000,-120.650000,0:00
23,USA West,San Mateo,Californ,N6MPX,,147.300000,DUP+,0.600000,FM,TONE,100.0Hz,YES,Approximate,37.570000,-122.320000,0:00
23,USA West,San Pablo,Californ,WA6KQB,,145.110000,DUP-,0.600000,FM,TONE,82.5Hz,YES,Approximate,37.970000,-122.340000,0:00
23,USA West,Santa Barbara,Californ,AF6VU,,147.075000,DUP+,0.600000,FM,TONE,131.8Hz,YES,Approximate,34.430000,-119.690000,0:00
23,USA West,Santa Barbara-,Californ,KD6OVS,,146.700000,DUP-,0.600000,FM,TONE,131.8Hz,YES,Approximate,34.470000,-119.670000,0:00
23,USA West,Santa Barbara-L,Californ,K6TZ,,146.790000,DUP-,0.600000,FM,TONE,131.8Hz,YES,Approximate,34.410000,-119.710000,0:00
23,USA West,Santa Barbara-U,Californ,W6RFU,,145.480000,DUP-,0.600000,FM,TONE,136.5Hz,YES,Approximate,34.420000,-119.840000,0:00
23,USA West,Santa Cruz,Californ,K6BJ,,146.790000,DUP-,0.600000,FM,TONE,94.8Hz,YES,Approximate,36.980000,-122.030000,0:00
23,USA West,Santa Cruz,Californ,K6DRI  C,K6DRI  G,145.000000,DUP+,2.500000,DV,OFF,88.5Hz,YES,Approximate,37.170000,-122.040000,--:--
23,USA West,Santa Cruz-Empi,Californ,W6WLS,,147.180000,DUP+,0.600000,FM,TSQL,94.8Hz,YES,Approximate,37.110000,-122.140000,0:00
23,USA West,Santa Cruz-Loma,Californ,AE6KE,,146.835000,DUP-,0.600000,FM,TONE,94.8Hz,YES,Approximate,36.980000,-122.030000,0:00
23,USA West,Santa Fe,New Mexico,W5SF   B,W5SF   G,444.575,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,35.72,-105.91,-7:00
23,USA West,Santa Fe,New Mexico,W5SF   C,W5SF   G,145.21,DUP-,0.6,DV,OFF,82.5Hz,Yes,Approximate,35.72,-105.91,-7:00
23,USA West,Santa Maria,Californ,W6NO,,147.915000,DUP-,0.600000,FM,TONE,103.5Hz,YES,Approximate,34.960000,-120.430000,0:00
23,USA West,Santa Paula-Sou,Californ,WA6ZSN,,146.385000,DUP+,0.600000,FM,TONE,127.3Hz,YES,Approximate,34.330000,-119.020000,0:00
23,USA West,Santa Rosa,Californ,KE6EAQ,,146.835000,DUP-,0.600000,FM,TONE,88.5Hz,YES,Approximate,38.450000,-122.710000,0:00
23,USA West,Santa Rosa,California ,K6ACS  B,K6ACS  G,442.1125,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,38.5,-122.72,-8:00
23,USA West,Santa Ynez,California ,KK6GFX B,KK6GFX G,447.84,DUP-,5,DV,OFF,82.5Hz,Yes,Approximate,34.53,-119.97,-8:00
23,USA West,Santa Ynez-Broa,Californ,WB6OBB,,147.000000,DUP+,0.600000,FM,TONE,131.8Hz,YES,Approximate,34.530000,-119.950000,0:00
23,USA West,Santa Ynez-Sant,Californ,W6YJO,,145.180000,DUP-,0.600000,FM,TSQL,131.8Hz,YES,Approximate,34.530000,-119.970000,0:00
23,USA West,Saratoga,Californ,K6SA,,146.655000,DUP-,0.600000,FM,TONE,114.8Hz,YES,Approximate,37.270000,-122.020000,0:00
23,USA West,Scottsdale,Arizona ,KF7CUF B,KF7CUF G,445.95,DUP-,5,DV,OFF,82.5Hz,Yes,Approximate,33.53,-111.9,-7:00
23,USA West,Seattle,Washingt,W7ACS  B,W7ACS  G,440.762500,DUP+,5.000000,DV,OFF,88.5Hz,YES,Approximate,47.610000,-122.330000,--:--
23,USA West,Seattle,Washington,WA7HJR B,WA7HJR G,444.6375,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,47.5,-121.95,-8:00
23,USA West,Sebastopol-Engl,Californ,W6SON,,147.315000,DUP+,0.600000,FM,TONE,88.5Hz,YES,Approximate,38.350000,-122.860000,0:00
23,USA West,Sherwood,Oregon,WB7DZG B,WB7DZG G,444.3125,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,45.51,-122.64,-8:00
23,USA West,Sherwood,Oregon,WB7DZG C,WB7DZG G,146.61,DUP-,0.6,DV,OFF,82.5Hz,Yes,Approximate,45.51,-122.64,-8:00
23,USA West,Shingle Springs,Californ,N6NA,,145.250000,DUP-,0.600000,FM,TONE,162.2Hz,YES,Approximate,38.670000,-120.920000,0:00
23,USA West,Shingle Springs,Californ,WO3B,,146.940000,DUP-,0.600000,FM,TONE,136.5Hz,YES,Approximate,38.580000,-120.720000,0:00
23,USA West,Shingle Springs-,Californ,NC6R,,146.670000,DUP-,0.600000,FM,TONE,156.7Hz,YES,Approximate,38.580000,-120.720000,0:00
23,USA West,Shingletown,Californ,WO6P,,147.030000,DUP+,0.600000,FM,TONE,88.5Hz,YES,Approximate,40.890000,-121.660000,0:00
23,USA West,Sierra City,Californ,W7FEH,,145.170000,DUP-,0.600000,FM,TONE,114.8Hz,YES,Approximate,39.570000,-120.630000,0:00
23,USA West,Sierra Vista,Arizona,K7RDG  C,K7RDG  G,145.125000,DUP-,0.600000,DV,OFF,88.5Hz,YES,Approximate,31.520000,-110.190000,--:--
23,USA West,Simi Valley,Californ,WA6FGK,,146.640000,DUP-,0.600000,FM,TONE,127.3Hz,YES,Approximate,34.270000,-118.780000,0:00
23,USA West,Snohomish,Washingt,KG7QPU B,KG7QPU G,443.900000,DUP+,5.000000,DV,OFF,88.5Hz,YES,Approximate,47.950000,-122.020000,--:--
23,USA West,Snoqualmie,Washington,N7SNO  B,N7SNO  G,442.7,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,47.53,-121.82,-8:00
23,USA West,Socorro,New Mexico,W5AQA  B,W5AQA  G,444.5,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,34.08,-106.96,-7:00
23,USA West,Sonoma,Californ,AA6GV,,146.205000,DUP+,0.600000,FM,TONE,88.5Hz,YES,Approximate,38.300000,-122.450000,0:00
23,USA West,Soulsbyville,Californ,N6HUH,,146.115000,DUP+,0.600000,FM,TSQL,100.0Hz,YES,Approximate,37.990000,-120.260000,0:00
23,USA West,South Lake Tahoe,Californ,N6ICW,,145.150000,DUP-,0.600000,FM,TONE,123.0Hz,YES,Approximate,38.940000,-119.980000,0:00
23,USA West,South Lake Tahoe,Californ,NR7A,,147.240000,DUP+,0.600000,FM,TONE,123.0Hz,YES,Approximate,38.950000,-119.900000,0:00
23,USA West,South Lake Tahoe,Californ,W6SUV,,146.115000,DUP+,0.600000,FM,TSQL,192.8Hz,YES,Approximate,38.940000,-119.980000,0:00
23,USA West,South Lake Tahoe,Californ,WA6EWV,,146.850000,DUP-,0.600000,FM,TONE,123.0Hz,YES,Approximate,38.940000,-119.980000,0:00
23,USA West,Spokane,Washington,WA7DRE B,WA7DRE G,443.125,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,47.65,-117.41,-8:00
23,USA West,Sterling,Utah,K7BSK  B,K7BSK  G,447.95,DUP-,5,DV,OFF,82.5Hz,Yes,Approximate,39.21,-111.72,-7:00
23,USA West,Sterling,Utah,K7BSK  C,K7BSK  G,145.15,DUP-,0.6,DV,OFF,82.5Hz,Yes,Approximate,39.21,-111.72,-7:00
23,USA West,Stockton,Californ,KN6KO,,147.105000,DUP+,0.600000,FM,TONE,67.0Hz,YES,Approximate,37.960000,-121.290000,0:00
23,USA West,Sunnyvale,Californ,K6SNY,,145.170000,DUP-,0.600000,FM,TONE,94.8Hz,YES,Approximate,37.370000,-122.030000,0:00
23,USA West,Sunnyvale-Moffe,Californ,NA6MF,,145.250000,DUP-,0.600000,FM,TONE,123.0Hz,YES,Approximate,37.420000,-122.050000,0:00
23,USA West,Surprise,Arizona,N8NQP  B,N8NQP  G,448.325000,DUP-,5.000000,DV,OFF,88.5Hz,YES,Approximate,33.570000,-112.560000,--:--
23,USA West,Susanville-Ham,Californ,K6LRC,,146.835000,DUP-,0.600000,FM,TONE,91.5Hz,YES,Approximate,40.320000,-120.850000,0:00
23,USA West,Tahoe City,Californ,WA6FJS,,146.940000,DUP-,0.600000,FM,TONE,100.0Hz,YES,Approximate,39.180000,-120.130000,0:00
23,USA West,Tehachapi,Californ,W6PVG,,147.060000,DUP+,0.600000,FM,OFF,88.5Hz,YES,Approximate,35.140000,-118.440000,0:00
23,USA West,Templeton,Californ,W6YDZ,,146.880000,DUP-,0.600000,FM,TONE,127.3Hz,YES,Approximate,35.550000,-120.700000,0:00
23,USA West,Thousand Oaks,Californ,K0AKS,,147.150000,DUP+,0.600000,FM,TONE,127.3Hz,YES,Approximate,34.220000,-118.890000,0:00
